url,video_id,reason
https://www.youtube.com/watch?v=nZ7j2KFd0D4&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=1166,nZ7j2KFd0D4,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=nZ7j2KFd0D4! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=e3YgJuXCo8o&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2431,e3YgJuXCo8o,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=e3YgJuXCo8o! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=auslk18GgIE&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=1158,auslk18GgIE,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=auslk18GgIE! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=ChKKbwEf54I&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2430,ChKKbwEf54I,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=ChKKbwEf54I! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=15Ff4I6qsfU&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=1156,15Ff4I6qsfU,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=15Ff4I6qsfU! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=yTCgRIA0RYo&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=1154,yTCgRIA0RYo,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=yTCgRIA0RYo! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=jUiUUCt_TWg&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=1141,jUiUUCt_TWg,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=jUiUUCt_TWg! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=yIKBxugJLgA&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2427,yIKBxugJLgA,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=yIKBxugJLgA! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=6fXj6_szRTA&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2429,6fXj6_szRTA,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=6fXj6_szRTA! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=cF7_AaY9tCg&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=1123,cF7_AaY9tCg,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=cF7_AaY9tCg! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=GBisN_-WaAs&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2424,GBisN_-WaAs,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=GBisN_-WaAs! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=dqMH6h2W8_Q&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2425,dqMH6h2W8_Q,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=dqMH6h2W8_Q! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=c6bjKNHVS8M&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2426,c6bjKNHVS8M,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=c6bjKNHVS8M! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=o9aDj7vnM0g&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2428,o9aDj7vnM0g,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=o9aDj7vnM0g! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=kyX2HaJSIco&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=1108,kyX2HaJSIco,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=kyX2HaJSIco! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=rfzCp9Kj3k0&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2423,rfzCp9Kj3k0,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=rfzCp9Kj3k0! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=ICrqTmO3Eo4&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=1097,ICrqTmO3Eo4,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=ICrqTmO3Eo4! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=V6vkAaEHq84&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2422,V6vkAaEHq84,TranscriptsDisabled
https://www.youtube.com/watch?v=xFEWPtIFTAg&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=1090,xFEWPtIFTAg,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=xFEWPtIFTAg! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=3sFl7J3xskY&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=1017,3sFl7J3xskY,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=3sFl7J3xskY! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=lN2-yCSHrZ4&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=967,lN2-yCSHrZ4,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=lN2-yCSHrZ4! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=eqkCdypeRIk&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=965,eqkCdypeRIk,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=eqkCdypeRIk! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=3L7nsSNyDAQ&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2421,3L7nsSNyDAQ,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=3L7nsSNyDAQ! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=FXjt1tB3UAE&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=962,FXjt1tB3UAE,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=FXjt1tB3UAE! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=ySO6-dq33SM&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2416,ySO6-dq33SM,TranscriptsDisabled
https://www.youtube.com/watch?v=77vjwQJxNAg&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2420,77vjwQJxNAg,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=77vjwQJxNAg! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=tPWuR870Gug&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=960,tPWuR870Gug,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=tPWuR870Gug! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=rCfFfA-rWq4&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=959,rCfFfA-rWq4,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=rCfFfA-rWq4! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=mskyNpMvU7s&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2419,mskyNpMvU7s,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=mskyNpMvU7s! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=Xl9przvAU2M&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=955,Xl9przvAU2M,TranscriptsDisabled
https://www.youtube.com/watch?v=Er9QJp82xzk&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=951,Er9QJp82xzk,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Er9QJp82xzk! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=zWHnx5qfi9U&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2417,zWHnx5qfi9U,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=zWHnx5qfi9U! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=Wr63PnZatuE&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2418,Wr63PnZatuE,TranscriptsDisabled
https://www.youtube.com/watch?v=vVcrR0wryYw&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2414,vVcrR0wryYw,TranscriptsDisabled
https://www.youtube.com/watch?v=lA0EwdW7svg&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=794,lA0EwdW7svg,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=lA0EwdW7svg! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=b3XTS0KFPCo&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=776,b3XTS0KFPCo,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=b3XTS0KFPCo! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=GZwv5yCf7pk&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=761,GZwv5yCf7pk,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=GZwv5yCf7pk! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=CYHubjH3xno&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=757,CYHubjH3xno,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=CYHubjH3xno! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=ILrLfoHUzj8&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2411,ILrLfoHUzj8,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=ILrLfoHUzj8! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=HpfYRH3X8ys&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=754,HpfYRH3X8ys,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=HpfYRH3X8ys! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=vZ_vLEUIF5U&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=750,vZ_vLEUIF5U,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=vZ_vLEUIF5U! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=61Bu_AbRfeI&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2409,61Bu_AbRfeI,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=61Bu_AbRfeI! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=WUandKsXcQ4&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=747,WUandKsXcQ4,TranscriptsDisabled
https://www.youtube.com/watch?v=RIXxK6YomTI&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2407,RIXxK6YomTI,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=RIXxK6YomTI! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=pdaZ5CfU3kg&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2408,pdaZ5CfU3kg,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=pdaZ5CfU3kg! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=A3HaH2Dxkdg&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2403,A3HaH2Dxkdg,TranscriptsDisabled
https://www.youtube.com/watch?v=rzHVQBtPcDA&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2401,rzHVQBtPcDA,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=rzHVQBtPcDA! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=mjtdfoZCUv0&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=584,mjtdfoZCUv0,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=mjtdfoZCUv0! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=_775vpoyMZs&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=564,_775vpoyMZs,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=_775vpoyMZs! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=j_38dIc2aUQ&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=559,j_38dIc2aUQ,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=j_38dIc2aUQ! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=MKnqKTHZZUg&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2385,MKnqKTHZZUg,TranscriptsDisabled
https://www.youtube.com/watch?v=YT4iE0f0ZWg&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2386,YT4iE0f0ZWg,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=YT4iE0f0ZWg! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=tgXgCpfECBo&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=551,tgXgCpfECBo,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=tgXgCpfECBo! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=kzb7PdqOmaA&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2382,kzb7PdqOmaA,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=kzb7PdqOmaA! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=dgrbS9FdKvk&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=546,dgrbS9FdKvk,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=dgrbS9FdKvk! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=3ODaWxBJNPk&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2381,3ODaWxBJNPk,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=3ODaWxBJNPk! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=XF_lAWmSVoU&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=545,XF_lAWmSVoU,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=XF_lAWmSVoU! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=qdV-VEg6dwI&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2375,qdV-VEg6dwI,TranscriptsDisabled
https://www.youtube.com/watch?v=mdxN32QiaJU&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=534,mdxN32QiaJU,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=mdxN32QiaJU! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=IUVK9ZL6h_U&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2377,IUVK9ZL6h_U,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=IUVK9ZL6h_U! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=Wi0nMTtLr48&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=527,Wi0nMTtLr48,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Wi0nMTtLr48! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=dJj4QtCr6Es&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2380,dJj4QtCr6Es,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=dJj4QtCr6Es! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=n1VAZy7eLLc&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=511,n1VAZy7eLLc,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=n1VAZy7eLLc! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=3a2BZdXJijY&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2378,3a2BZdXJijY,TranscriptsDisabled
https://www.youtube.com/watch?v=AjpGwfyWwlw&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=507,AjpGwfyWwlw,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=AjpGwfyWwlw! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=sJkQuLLC0bQ&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2379,sJkQuLLC0bQ,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=sJkQuLLC0bQ! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=8I3hBXRrxdQ&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=504,8I3hBXRrxdQ,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=8I3hBXRrxdQ! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=_jwssNoWsg8&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2376,_jwssNoWsg8,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=_jwssNoWsg8! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=Iimru_xblBQ&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=496,Iimru_xblBQ,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Iimru_xblBQ! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=9wAvD84gKnk&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=473,9wAvD84gKnk,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=9wAvD84gKnk! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=c9MTmo-SLZI&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=338,c9MTmo-SLZI,TranscriptsDisabled
https://www.youtube.com/watch?v=_RaBGG_KNCE&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2336,_RaBGG_KNCE,TranscriptsDisabled
https://www.youtube.com/watch?v=nqbRepVizzE&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2329,nqbRepVizzE,TranscriptsDisabled
https://www.youtube.com/watch?v=K96ot8_1Zf0&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2318,K96ot8_1Zf0,TranscriptsDisabled
https://www.youtube.com/watch?v=fnqsUUm7vww&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2313,fnqsUUm7vww,TranscriptsDisabled
https://www.youtube.com/watch?v=TFMO_xknagc&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2311,TFMO_xknagc,TranscriptsDisabled
https://www.youtube.com/watch?v=1Euby_x-fLo&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2308,1Euby_x-fLo,TranscriptsDisabled
https://www.youtube.com/watch?v=jO1HabI-Vuc&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2301,jO1HabI-Vuc,TranscriptsDisabled
https://www.youtube.com/watch?v=2iEeWaIe-jE&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2294,2iEeWaIe-jE,TranscriptsDisabled
https://www.youtube.com/watch?v=P9Wc28j5_38&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2285,P9Wc28j5_38,TranscriptsDisabled
https://www.youtube.com/watch?v=DicFHors_QI&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2274,DicFHors_QI,TranscriptsDisabled
https://www.youtube.com/watch?v=x3e-qoH1_3g&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2268,x3e-qoH1_3g,TranscriptsDisabled
https://www.youtube.com/watch?v=fhenEHRrLxQ&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2266,fhenEHRrLxQ,TranscriptsDisabled
https://www.youtube.com/watch?v=8jIiqIvqaiE&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2260,8jIiqIvqaiE,TranscriptsDisabled
https://www.youtube.com/watch?v=36R4uUICnQM&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2261,36R4uUICnQM,TranscriptsDisabled
https://www.youtube.com/watch?v=Sglov6tOLsI&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2249,Sglov6tOLsI,TranscriptsDisabled
https://www.youtube.com/watch?v=17FGgWghDOE&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2362,17FGgWghDOE,TranscriptsDisabled
https://www.youtube.com/watch?v=ocUSQ7cmbQQ&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2455,ocUSQ7cmbQQ,TranscriptsDisabled
https://www.youtube.com/watch?v=oMterDefEFU&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2487,oMterDefEFU,TranscriptsDisabled
https://www.youtube.com/watch?v=gy0u9dxfVQM&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2370,gy0u9dxfVQM,TranscriptsDisabled
https://www.youtube.com/watch?v=uDS51WxvT_c&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2369,uDS51WxvT_c,TranscriptsDisabled
https://www.youtube.com/watch?v=4BHAAD21K7M&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2343,4BHAAD21K7M,TranscriptsDisabled
https://www.youtube.com/watch?v=sY_5zs-47A0&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2305,sY_5zs-47A0,TranscriptsDisabled
https://www.youtube.com/watch?v=rmFsUV5ICKk&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2303,rmFsUV5ICKk,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=rmFsUV5ICKk! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=tO2TXneMdUQ&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2302,tO2TXneMdUQ,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=tO2TXneMdUQ! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=HWkLKU0KlDQ&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2280,HWkLKU0KlDQ,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=HWkLKU0KlDQ! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=Qcb_EDwQc_w&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2279,Qcb_EDwQc_w,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Qcb_EDwQc_w! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
https://www.youtube.com/watch?v=IkoT6-7drP0&list=PLk1Sqn_f33KuWf3tW9BBe_4TP7x8l0m3T&index=2278,IkoT6-7drP0,"IpBlocked: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=IkoT6-7drP0! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the"
